id,name,category,article,cta,signal,step,new_id,type,reward,line
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,2,86,expert,1,The author probably thinks that these people cannot see that non-EU nationals are dangerous.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,2,86,expert,0,Are you in a position to counteract the arguments and assumption made in this article even if you feel that you are in agreement with the author?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,2,86,expert,1,Yes I think I can.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,2,86,expert,0,How would you describe this article? Would you say that its main purpose is informative?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,2,86,expert,1,"Yes, I would say that it’s mostly informative, save from some parts."
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,2,86,expert,0,Did the language used by the author trouble you in any way?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,2,86,expert,1,Not really.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,0,"If you were able identify the opinion of the author, can you tell me if it can be considered sufficiently justified based on the evidence offered in the text?"
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,1,I am not sure.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,0,How so?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,1,"The author mentions some cases of violence against women perpetrated by non-EU nationals, but this does not necessarily mean that there’s something wrong with the people who welcome them."
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,0,Implicit assumptions are sometimes made by authors in order to get their ideas across to their readers. They are also a potential and quite common disinformation signal since they are usually difficult to verify from the evidence offered in the text. Can think of any such assumptions being made here?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,1,Yes.  
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,0,Can you give me an example of an implicit assumption (ideally from the text)?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,1,The author seems to be implying that acts of violence against women are usually perpetrated by non-EU nationals. At the same time he does not offer us any information regarding acts of violence perpetrated by EU nationals. As I already mentioned he also seems to imply that people who welcome migrants are generally in the wrong without any further argumentation.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,0,Very well! Why do you think the author makes these assumptions (if any)? Can you think of any particular reason?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,1,"Yes, clearly the author is not very fond of non-EU nationals. He seems to believe that they are responsible for acts of violence against women."
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,0,"Sometimes, even if the author provides us with valid information, his claims and assumptions might imply things that are not easily supported by the evidence offered (if at all). Do you think that this might be the case here?"
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,3,87,expert,1,Yes.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,4,88,expert,0,"Articles naturally tend to reflect the ideas and beliefs of the author. As a result, we sometimes have difficulty trying to think of an alternative viewpoint/opinion. Are you in a position to think of alternative ways of approaching the subject in question?"
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,4,88,expert,1,Yes I think I am.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,4,88,expert,0,Are you aware that we always have to carefully assess the individual strengths and weaknesses of a possible alternative explanation?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,4,88,expert,1,Yes.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,4,88,expert,0,Do you think by this point that an alternative explanation of the events might be more plausible than the one offered by the author?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,4,88,expert,1,Probably.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,5,89,expert,0,"After carefully considering the assumptions of the author, what kind of consequences might this article have on a potential future reader?"
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,5,89,expert,1,The article is likely to provoke negative feelings towards non-EU nationals and their sympathizers.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,5,89,expert,0,What would you say that the most problematic aspect of this article is (if existent)?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,5,89,expert,1,Overall I would say that the most problematic aspect of the article is its implicit assumptions. 
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,5,89,expert,0,"More importantly, do you consider this article to be in accordance with your own personal experience regarding the subject?"
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,5,89,expert,1,No I don’t think so.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,0,How would you describe your feelings about the article after this short discussion?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,1,"I am still feeling disturbed by the events, but, at the same time, wary of the reasoning of the author and of where it might lead."
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,0,"So, would you say that you are in a position to better understand the claims and assumptions being made here?"
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,1,"Yes, I think I am."
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,0,"If you were in the position of the author, is there anything you would change (or simply avoid) in this article?"
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,1,I would refrain from making any implicit assumptions. 
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,0,Very well. Did you find our short discussion any helpful?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,1,Yes.
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,0,Is there anything more you would like to discuss with me?
15,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,1,"No, thank you."
15,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,implicit_assumption,6,90,expert,0,Thank you for using TITAN! 
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,1,Hi! I want to discuss this article with you.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,0,Very well! Can you tell me what sparked your interest? 
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,1,I stumbled upon this strange title “Migrants ate my dogs And now its chaos in Lampedusa” and I was really intrigued.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,0,Having read the article what would you say that the main topic is?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,1,"Well, it proved to be an article discussing the difficulties and dangers posed (and partly faced) by the illegal migrants residing in the hotspot of Lampedusa."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,0,Were you able to identify anything unusual about it?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,1,I found some of the information shared in this article hard to believe. I cannot help but think that it is a bit exaggerated.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,0,What makes you think that? Can you provide me with an example from the text?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,1,"Yes, the author recounts how a lady is “forced to clear the land on her property of piles of garbage and excrement left by the immigrants, without her desperate cry ever being heard” and how migrants “ate her dogs”. It is simply hard to believe."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,0,Do you consider yourself well acquainted with the topic of the article?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,1,"No, I wouldn’t say so."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,0,"Sometimes, articles aren’t purely descriptive and/or informative. They provoke emotions, feelings, thoughts. How would you describe your feelings after reading this particular article?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,1,The text was certainly very emotional. In truth I was not entirely convinced so I felt confused and angry.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,0,What would you say that the purpose of the article is?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,1,91,expert,1,I am not entirely sure. The author clearly wants to highlight the dangers posed by illegal immigrants to public health.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,0,How does the author support his major claim? Can you identify any individual claims and/or assumptions that support the author’s main position?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,1,Yes.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,0,Can you give an example from the text?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,1,Yes. The author mentions at least once or twice the potential health risks faced by the inhabitants of Lampedusa because of the immigrants. He also describes the unsanitary conditions and the “piles of garbage” that seem to follow the migrants wherever they go.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,0,What are your thoughts regarding the assumptions made by the author?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,1,I am not sure.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,0,Would you say that this particular text aspires to achieve something more aside from providing us with raw facts/data regarding a fact/event?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,1,Yes. 
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,0,What do you think that may be?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,1,"I think that the author tries to convince us that illegal immigrants pose a serious threat to the well-being of the people of Lampedusa, even if it is not entirely their fault."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,0,"How would you describe the language used by the author in this text (e.g. formal, offensive, emotional, etc.)?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,1,I wouldn’t say that it’s particularly formal. At some points it certainly becomes very emotional.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,0,What do you think that the author might be trying to achieve by using this kind of language? 
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,2,92,expert,1,"I would say that he is aiming to present us with a vivid, maybe even terrifying, picture of what transpires in Lampedusa. He appears to be trying to provoke an emotional response from the reader."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,"Stories that count on emotion instead of stating plain facts can be more persuasive than neutral content since they are able to generate more positive or negative feelings respectively. How would you describe your feelings after reading this article (e.g. positive, negative)?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,Mostly negative.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,"Were you aware that the spread of fake news has been positively associated with the generation of negative feelings (such as feelings of anger, injustice, etc.)?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,No I was not aware.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,"Moreover, studies have shown that the reliance on emotion is -sometimes- associated with misinformation sharing. The use of suspenseful, provocative, hyperbolic or exaggerated words and phrases, usual characteristics of an emotional text, can often be misleading and can be safely considered as a potential sign of disinformation. Are you, by any chance, able to identify in the text words or phrases that may have any of aforementioned characteristics?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,Yes.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,Do you want to give me an example?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,"I can spot many phrases/words with these characteristics such as “dramatic situation”, “desperate cry”, etc."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,"It is common for articles that tend to use emotional language to present us with shocking descriptions, facts, etc. Can you identify any in the text?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,"Yes, the author clearly paints a terrifying image of what’s happening in Lampedusa."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,"Emotional text must always be approached with extreme care. It is possible, even if a claim/argument is accompanied by accurate information and/or facts, to be presented by a partial, or even twisted, version of the truth. Do you feel that you should be cautious towards the image presented by the author regarding the situation in this?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,Probably.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,What makes you think so?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,The author clearly presents us with a very bleak picture of what’s happening in Lampedusa. On top of his descriptions of “illegal immigrants in the streets who go out to perform physiological needs” and “scatter garbage or mattresses here and there” he simply states all the shocking claims of the inhabitants and of the woman who claimed that immigrants ate her dogs.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,"Sometimes, the use of provocative language can also be a product of hate speech. Hate speech, unlike other forms of offensive speech/writing, is usually based on prejudices regarding race, religion, ethnic or national background, sex and sexual orientation, even disability. Do you find anything offensive about the claims and assumptions made by the author?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,I am not sure. As I mentioned before the author certainly seems to consider immigrants a risk to public health. He also seems to be angry with the “open port policy advocated by the government”.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,Do you find these claims sufficiently justified?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,I am not sure.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,Identifying hate speech can be very challenging as it is often related to the content of the text rather than the presence of hateful words in it. What evidence does the author offer in support of his/her claims? 
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,"The testimony of the woman who claims that immigrants ate her dogs and of Karin, a Tunisian immigrant living in the hotspot outside Lampedusa."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,Are you in a position to validate these claims yourself in any way?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,"I cannot imagine how I can validate the claim made by the woman, but I can probably validate through other testimonies the arguments of Karin and League deputy coordinator Attilio Lucia regarding the sanitary conditions inside the hotspot of Lampedusa."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,How does these claims relate to the main argument presented by the author?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,They seem to reinforce his position regarding health risks.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,"Sometimes, the use of emotionally charged language might give us the wrong impression regarding a situation, event or fact. Do you think it’s possible that we might be presented with an unrealistic picture here?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,I am not so sure. The only thing that I find hard to believe is the claim of the woman regarding the fate of her dogs. I have no reason to doubt that the situation in Lampedusa is indeed grave.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,0,Very well. I am sure that you are well aware of the fact that articles tend to reflect the ideas and beliefs of the author. Do you consider yourself in a position where you can successfully distinguish between the personal belief of the author and the facts/events discussed in the text?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,3,93,expert,1,I believe so.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,4,94,expert,0,"When reading through a text, especially one that appears to be emotionally charged, it is always important to be aware of different, alternative viewpoints and explanations. Does the author present us with alternative ways of approaching the subject? Is he trying to be impartial?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,4,94,expert,1,I believe that the author tries to give us the impression of impartiality by presenting us with the testimonies of all the parties involved. Yet all testimonies seem to be oriented towards the health risks faced by the people of Lampedusa.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,4,94,expert,0,"Sometimes, by focusing too much on a particular aspect of a certain topic, we might find ourselves unable to think of alternative lines of reasoning aside the ones that we are presented with. Can you think of an alternative way of approaching the subject of the article? Do you believe that the author could have been more convincing?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,4,94,expert,1,"Yes, I think so. In truth, I believe that the author could have focused more on the ways the situation in Lampedusa could be improved. Maybe discuss the need to improve the living conditions of migrants and residents alike rather than focusing exclusively on the health risks posed by the unsanitary conditions the migrants live in."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,4,94,expert,0,"By cross-referencing facts, checking different sources and opinions we are usually presented with many alternative viewpoints. Have you tried checking other sources in order to form a more informed opinion regarding the subject of this article?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,4,94,expert,1,"No I have not, but after our discussion I think I will."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,5,95,expert,0,"After carefully considering the assumptions made by the author and the overall content of the article, can you think of any consequences this text might have to a potential reader?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,5,95,expert,1,"Yes, I feel that the article is likely to provoke negative feelings towards the immigrants staying in Lampedusa."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,5,95,expert,0,"As we already mentioned, emotional speech/writing is more likely to provoke feelings and reactions. Hate speech, on the other hand, coupled with potential disinformation signals can lead to stigmatization, discrimination, even violence. Do you think that we must be cautious of the way the author is choosing to approach the subject?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,5,95,expert,1,"Yes, I believe that approaching the subject with a measure of caution would be good."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,5,95,expert,0,Are the assumptions/claims made in this article consistent with your own personal experience concerning the subject?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,5,95,expert,1,No.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,5,95,expert,0,How would you describe this article after this short discussion?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,5,95,expert,1,I would say that it’s quite intense and strictly focused on provoking negative feelings and reactions about the gravity of the situation in Lampedusa without offering an explanation on why this is happening.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,0,"After this short discussion do you feel that you are in a position to better understand the characteristics of this article, as well as its potential consequences?"
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,1,Certainly.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,0,Are you in a position to identify any potential disinformation signals included in the text?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,1,Yes.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,0,What would you describe as the main weakness of the article then (if any)?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,1,"The -possibly deliberate- use of emotional language, in some cases even bordering hate speech."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,0,Is there anything that you would change regarding the way the author handles the subject?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,1,"I would obviously avoid being so sentimental. Moreover, I believe I wouldn’t solely focus on the health risks faced by the inhabitants of Lampedusa due to the presence of immigrants, but rather on what is done (or not) about it."
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,0,Did you find our discussion helpful?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,1,Yes I did.
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,0,Is there anything else you would like to discuss with me?
16,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,1,No. 
16,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",intermediate,emotional,6,96,expert,0,Very well! Glad I could be of help!  
17,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,1,"Hi, I want to talk about this article."
17,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,0,That’s great! What is the subject exactly? 
17,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,1,The rape of an Italian girl by a Pakistani in a hospital in Bologna.
17,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,0,What would you say that the main claim of the article is? Does the author try to make a point?
17,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,1,"Yes, he argues that immigrants are dangerous and the government responsible for what transpired."
17,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,0,Do you consider yourself well-acquainted with the topic of the article?
17,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,1,No.
17,Response,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,0,Very well. Can you tell me what troubled you in the first place?
17,Context,migration,"Bologna, 23-year-old girl in alcoholic coma. Pakistani immigrant rapes her in hospital",beginner,hate_speech,1,97,expert,1,The language used by the author made me feel uncomfortable.
